Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
1152,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",윤석열과 국민의힘  악질 폰팔이  허위매물 중고차팔이  이 공식 아직도 안 외웠어,영아수당 지급
883,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이딴 뻘짓 좀 하지 마라 이런거 한다고 아이 낳아야지 하는 사람 명도 없다,영아수당 지급
1364,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체", 받고 코인주식 으로 대박기원합니다 그러다 쪽박차도 나라에서 다 해결해주니,영아수당 지급
82,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그냥 조용히들좀 하세요 남잘되는꼴을 못봐 우리나라사람들은,영아수당 지급
824,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",지옥불반도에서 뭔 소리냐 이미 한계선을 넘었다 공무원들이나 많이 낳아줘라,영아수당 지급
876,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",퍼주기로 민심을 달래려고답답하다,영아수당 지급
2034,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",근데 왜 인기준이지  인도 아니고안될수도 있다는거네,영아수당 지급
791,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",우리회사에 개월째 병가낸 놈이 하나 있는데 우리 ㅈ빠지게 일해서 세금낸거 그새끼한테 들어간다는게 기분 ㅈ같다일부러 다쳐서 쉬고있는 ㅆㄹㄱ,영아수당 지급
1913,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",엥가이 하자,영아수당 지급
2042,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",뭘로 증명하죠,영아수당 지급
669,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",니가 빨리 나가고 깜빵가는게 청년에겐 도움되지 않을까,영아수당 지급
656,1,0.0713,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",아이 한명당 만원 지원이면 출산 좀 늘지 않을까요 키워보니 그정도는 되야 학원비며 등등 부담 덜 해요 둘 키우는데 한명당 그 이상이 듭니다 아이들이 있어야 미래가 있는데 앞으로가 걱정이네요,영아수당 지급
39,1,0.0707,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",일부러 이러나 돈주기 싫어서 갑자기 나라가 전체적으로 후져지고 시스템은 전부 엉망이고 행사란 행사는 다 어디 짜퉁처럼 보이고 허술하고 이 모든게 한 사람의 짓 같은 짙은 의혹이 드네,영아수당 지급
1244,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",쓸데없는 짓하지 말고 세금이나 줄여 세금 덜 걷으면 청년지원금 없어도 부모들이 알아서 준다,영아수당 지급
1752,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",일 안하고 놀아야 정부지원 받는 구조 좀 그만 만들어라,영아수당 지급
1440,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",요즘 젊은애들 구하기 힘든데더 못구하겠네ㅠㅠ,영아수당 지급
2012,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",좌파들은 입닥해라  재난지원금 명목으로 표값으로 빚 끌어다 추가경정해서 조 돈잔치 벌인 것들이 무슨,영아수당 지급
489,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",막상 임신한 상황 마주해보니 최고문제는 직장인 육아휴직으로인해 생기는 공백으로 아직 시선이곱지 못한점과 돌아왔을때 기존의 내자리로 갈수없다는 걱정이 젤 크더라이거 해결못하면 젊은직장인 여자들 출산 부담스러울수밖에 없음 그다음 굳이 뽑으라면 부담스러운 집값,영아수당 지급
13,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",내 새끼 분유값 걱정했는것이 어제일같은데세상 많이좋아졌네ㅎ,영아수당 지급
847,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그런다고 애를 낳겠노,영아수당 지급
1649,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",고급 인력 투입해라 전과조회 필수 아무나 돌보미시켰다간 애들 큰일난다,영아수당 지급
53,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",중간에 누가 또 해드셨구만 대단하다 이노메 정부,영아수당 지급
1151,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그냥 애 낳지말라고 해,영아수당 지급
1408,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돈뿌려도 애 안낳습니다,영아수당 지급
338,1,0.07,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저딴 생색내기식 정책 아무리 펼쳐봐라 애놓나 다자녀 집안에 주택 무상공급 해준다고 하면 뭐 젊은 사람들이 많이 놓으지도 모르지ㅎㅎ,영아수당 지급
521,1,0.0697,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",비출산은 계속 비출선일 확률이 높을껄 차라리 둘째부터 지원을 많이 해준다면 둘째 낳을 사람은 많을듯,영아수당 지급
1963,1,0.0687,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이렇게라도 인구가 늘면 해야지요,영아수당 지급
734,1,0.0687,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",니돈으로 하는거 아니니깐 기분 좋으시죠,영아수당 지급
520,1,0.0687,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",빨갱이 멸공,영아수당 지급
306,1,0.0687,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",내가 왜 애새기 낳은 사람들한테 돈을 보태야되는데 ㅡㅡ,영아수당 지급
1589,1,0.0687,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",꼬마들 아가들도 중요하죠근데그나머지 아이들은 들러리 인가요갈수록 사교육비 많이 드는 학생들을 위해 교육이나 신경쓰세요 공교육이 커버되지 않는 나라,영아수당 지급
1563,1,0.0687,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",여야 젊은 청년에게 신경쓰는 것은 표 때문이다 대는 신경쓰지 않고,영아수당 지급
464,1,0.0684,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",지원해줘도 ㅈㄹ 안해줘도 ㅈㄹ정말구역질나는 좌파족속들,영아수당 지급
56,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",제발선지급제 해주세요 개인적으로 하니 신용등급이나 일상에 지장주는것도 아니고 나라에서 압박을 가하면 양육비 주는 사람들이 늘어나지 않을까요 한부모해택도 월급이 많아서 건강보험료가 많아서 해택이 안됩니다 거기에 대한 대안을 마련해주셨으면 좋겠습니다 최저임금에 경차 년된차    해택아니더라도 어느정도 해택볼수있게 해주셨으면 합니다,영아수당 지급
2061,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",윤석열은 청화대로 돌아가라,영아수당 지급
750,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",지금도 안되고 있는데 무슨 헛소리람,영아수당 지급
466,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그냥 그돈으로 애키우는 사람들 집주던가 그거준다고 애낳아,영아수당 지급
1454,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돈을 이렇게 풀면 물가는 더 오르잖아,영아수당 지급
185,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저러다가 지원끊으면 난리남 무료급식때처럼진짜 없는사람 도와야지 저건 아닌데소상공인 새출발도 그렇고 에휴,영아수당 지급
997,1,0.0675,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",누구 우동사리에서 나온거냐,영아수당 지급
2022,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",집값이랑 마트 물가만 잡아도 애 잘놓고 산다,영아수당 지급
1943,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",예산을 더 좋은곳에 쓸수있는곳도 많을텐데,영아수당 지급
1912,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",증명도 허술할거고불필요 하게 행정력소모도 심하고아주 눈먼돈 이겟구만누구 머리에서 나온거고이딴걸  다섯살 시장아이딴걸 정책이라고 승인해주냐,영아수당 지급
1406,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",애낳는게 벼슬이냐  결혼 못한 모쏠남에게도 지원비 줘라 ,영아수당 지급
1412,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",참 답답하다 누구는 뭐빠지게일해서 먹고사는데멀쩡한니 놀면서 돈받고참 살맛안나네,영아수당 지급
2053,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",입법조사처 자체를 폐지해라 지금  인구절벽으로  심각하다  여유있으면 부모급여 안단다고 장난하냐 예유있고 돈있으면 아기낳던지말던하라는 말이냐 마치  좌파식 발상이다   전국민 모두지급해라 인구절벽심각하다,영아수당 지급
2029,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",어찌 알아보는거지ㅎ 세는거 많아지것네,영아수당 지급
2043,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",허위로 신청하고 받는 사람도 많을텐데왜이런데 돈을 쓰지,영아수당 지급
1945,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이해가 안 되기는딱봐도 노인표 월만원에 사는거잖아,영아수당 지급
1952,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",하위프로니 프로니 이노무기준  하위가 벼슬인가,영아수당 지급
2028,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",미쳤구나,영아수당 지급
1972,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",니돈이냐 내돈이냐 막 퍼줘라,영아수당 지급
1983,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",서울시민세금 잘 쓴다ㅋㅋㅋㅋㅋ,영아수당 지급
1985,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",시장님 좋은 정책 입니다  손주를 잘 돌봐아야  자식들이 또 손주를 잘 낳아 줍니다 감사 합니다,영아수당 지급
2027,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",ㅋㅋ 기준 중위소득  이하이려면 애만 많이 낳고 외벌이어야 가능 한거 아니냐고 맞벌이에 이하면 솔찍히 한사람은 때려치고 애키우는게 이득일거같은데 그지같은ㅉㅉ,영아수당 지급
1990,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",육아휴직 가능한 직장 다닐 맞벌이집 정도면 소득이 저정도는 넘지않으려나 어쨋든 우선 육아휴직제도 가능한 직장부터 들어가야겠네 그리고 친인척이 매일같이 돌봐준다는건 어찌 확인할껀데,영아수당 지급
1609,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",생각 없이 일단 사탕주고 대충 넘어가려는건 윤바지와 거기서 거기네쟤네들은 정책이랍시고 대책없이 막던지고 당당한 저런 뻔뻔함은 어디서 교육 받는건가,영아수당 지급
1823,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저기요 기준을 어떻게 잡을꺼냐고요 걍 봐준다고 신청하면 너도나도 받기 딱 좋겠네,영아수당 지급
1909,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",나라가 미쳐간다 중년수당도 달라,영아수당 지급
1465,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",공산당이네 윤가놈,영아수당 지급
1696,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돈이 남아나나요제발 필요하신곳에만 사용하시길,영아수당 지급
1688,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부모님 께 니 새끼 돌보게 하고싶나,영아수당 지급
1474,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",정신 이상자  포플리즘이난 ㅡ 세금걷지 말고  뿌리지도 말아라,영아수당 지급
1500,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",언제까지 청년이라고 다 양보 하구 보육 해줘야 하나자립할수 있게 일자리를 늘려라   차리리 그 돈으로 장애인들 다닐수 있게 저상버스 도입하는게 더 나은 일이지 싶다,영아수당 지급
1685,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",죄송한 얘기인데 할머니 할아버지가 키우는 것보다 부모가 키워야합니다아이들의 정서와 사고 발달을 위해서요부모가 돈걱정없이 키울수 있도록 해주세요 ㅠㅠ 부탁이에요,영아수당 지급
1683,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",개월이하라엄마가 애볼시기거든요아이가 유치원들어가는세부터대부분 엄마들이 다시일을시작하는데이때 일하는엄마들을위한케어가필요하지주구장창갓난아이낳으라는거지,영아수당 지급
1549,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",청년들은도대체 돈왜주는거야청년이면 나가서뭐든 일해서돈벌어라나라에서 이딴돈주니 일도안하고자격증딴다 공무원시험본다 ㅈㄹ 만떨지 일자리는 넘쳐난다모두쉬운일만 ㅊ ㅕ 하려하니 없다는거지,영아수당 지급
1678,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",세금이 남아도냐 니돈 아니라고 막 퍼쓰는구나 페지줍는 노인들이나 돌봐라 하루종일 만원도 못번다 야,영아수당 지급
1670,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이작자는 얼라들 밥값주는것도 반대했던 놈인데  이런 말도 않되는 내용으로 세금을 뿌리니 아이러니하게 돌아가는구만  혹시 정신 병자 아냐   세금이 무슨 지돈도 아니고  이놈도 끌어내려야 하는거 아닌가 모르겠다,영아수당 지급
1668,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",누구 ㄷ가리에서 나온 발상이냐 어이가 없다 ㅆ,영아수당 지급
1654,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",포퓰리즘의 왕으로 돌아왔네 표얻으려 정치철학도 엿바꿔먹었네,영아수당 지급
1375,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",아진짜 화난다가정을 지키기 위해서 힘든 직장생활도 그만 두지 못 하는 사오십대 가장들 하루 벌어 하루 살다 싶이 하는데 월급날 급여명세서에 세금 빠진거 보면 열불통 나고그 세금 도대체 어떻게 쓰는건지 선심 쓰듯 표심 잡기 위해 쓰지 말라고,영아수당 지급
1640,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",쓸때없는 짓,영아수당 지급
1597,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",애들을 돈으로 키우려고 하지말고 정서를 보살피도록 정책을 해야지가정교육과 공공질서에 대해 가르치고 정서적 안정을 줘야지 부모는 맞벌이로 애들은 밤 늦게까지 학교 유치원에서 돌본다 부모와 함께가 일순위지아이들을 키우며 교감을 안하는 남자들이 내놓는 정책이라서 그런거야 뮛이 중한디년을 내다봐야하는 사람을 기르는 일이다학교유치원은 탁아일뿐이다교사는 부모가 아니다교사가 제의 엄마 웃기시네부모도 안하는걸 남인 교사가 어디까지 해주기를 바라는건지,영아수당 지급
1598,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",ㅁ  ㅣ  ㅊ ㅕ ㅆ ㄴ ㅏ ㅂ  ㅗ ㅏ,영아수당 지급
1467,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",대대를위한지원은 하나도없는 이나라쓰레기네,영아수당 지급
1464,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",문제인보다더한놈이네찍었다는게 후회탄핵 못나는게  퍼주네,영아수당 지급
1419,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이러다 국가부도다 제발 필요한 곳에 집중해서 세금 써주길 일도 안하고 꽁돈 받는다고 아이 출산 안한다 일하고 정당하게 지급 받도록하자,영아수당 지급
1456,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",대학나온 백수들은 도와줄 필요없다,영아수당 지급
1420,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",퍼주어라 망하기전까지,영아수당 지급
1859,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부디 제대로 사용되길 비나이다,영아수당 지급
1842,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그냥 애놓으면 만원씩 줘라 주면 본인들이 알아서 하겠지,영아수당 지급
1839,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",발상참 ㅋㅋㅋㅋㅋ,영아수당 지급
1838,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",세금이나 줄여도,영아수당 지급
1628,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",왜 자꾸 아이들을 부모가 아닌 다른 사람 손에서 크게 만드나요 부모가 키워야 안정적으로 크는데 대체 왜 정책은 자꾸만 산으로 가는지 관련 전문가들 말 좀 듣고 정책을 펼치세요,영아수당 지급
1821,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",생각이 너무 일차원적이다   부정수급이 엄청 날텐데 어떻게 증명할껀지,영아수당 지급
1800,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그 돈으로 집을 사줘라 나는 삼남매부모니 나의 경우는 집값을 싸게 아님 대출을 싸게 아님 교육 바우처지원을해줘라,영아수당 지급
1788,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부정수급 대처부터 해라 오세훈시장님,영아수당 지급
1760,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그냥 현금 지급하는게 출산율이 훨 오르겠다 첫째 천만둘째 천만 째 천만년동안 그돈조으로 이렇게 지급하면 최하 만명은 출생하겠다,영아수당 지급
1445,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",진짜 그농의청년 사지멀쩡하면서 눈만높아서 놀고쳐먹는놈들좀 그만도와줘라 좆소 이악물고 일하는 청년들이나 더 도와줘라 진짜,영아수당 지급
1720,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",부모 친칙동원해서 돌봄수당까지 받겠네진짜 애맡길  사람없는조부모없는 한부모가정이나 지원해라,영아수당 지급
1455,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",청년수당 만원에 일안한다는 사람들을 어떻게 이해해야되나,영아수당 지급
1706,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",택상행정,영아수당 지급
1705,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저도 너무하고 싶은데 손주가 없네요,영아수당 지급
1653,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",참하는 정책마다 꼴통정책학교 급식도 민영화 시키려고 하던데 누가 마음대로 하래 니네가 돈내냐세금내는 국민이 주인이다,영아수당 지급
1136,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",아기들 숫자가 줄어드는만큼 예산을 줄이는게맞지 당연한걸 왠 난리법석이야 ,영아수당 지급
1346,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",초등학교 들어가면 그때부턴 교육비가 너무 나간답니다,영아수당 지급
546,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이미 있는 애들한테 뭔 돈을 줍니까 출생율 높이려면 애낳는사람한테 바로줘야지,영아수당 지급
572,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이미 저는 혜택 못 받을 아이들을 키우고 있지만 찬성해요 저출산 너무 심각해요 우리 다음 다음 세대엔 한국이라는 나라가 없어질지도 몰라요 ㅜ,영아수당 지급
582,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돈이 남아나는구나,영아수당 지급
587,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",저기요  초등학생 중학생 고등학생은   뭐 공기만 먹고 사나요 똑같이 지원하세요 으휴 속터져,영아수당 지급
622,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",강원도만 다른지역은요,영아수당 지급
624,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돌보미 수당부터 좀 어떻게 개선해봐라어찌된게 세금도 덜 내는 사람들이 더 많은 혜택을 보게 해놨냐 낸 만큼 좀 혜택보자,영아수당 지급
629,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",창원시민으로서 반대  국민혈세로  지맘데로차라리배신안하는동물한테투자해 창원은 길냥이제정부족으로  모르쇠한다며,영아수당 지급
630,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",많이 좋아졌네요,영아수당 지급
648,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",진짜 이러고 퍼주면 아이 낳냐,영아수당 지급
671,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",돈가지고 아주 난리를펴요 돈만 주면 다가  아닌것을 그리고 플래폼노동자들 고용보험 뜨어가고 얼마나 줄려고 저거 타먹는사람 얼마나 될까,영아수당 지급
676,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그 쪽이 사라지는게 가장 큰 도움인데 좋아하는 중국이나 북한 가세요,영아수당 지급
690,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이 분 할줄 아는 정책은 소상공인 청년 영아 누구 정해서 돈조금 갖다주는 정책 밖에 없나요 ㅋㅋㅋㅋㅋㅋㅋ 그건 나도 할 수 있는디,영아수당 지급
699,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",배로 올린 부동산은 국민이 낸 세금으로 푼돈 주면서 니가주는 척 하지마라 미친 위선자야,영아수당 지급
702,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",난임부부 지원비 소득구분없이  보장하라,영아수당 지급
706,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",청년만 국민이냐 문재앙 넌 그냥 조용히 찌그러져 있다가 임기끝나면 바로 감옥 들어갈 준비나 해라,영아수당 지급
708,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",왜 자꾸 청년 청년하는거여  대도 뒤질판인데,영아수당 지급
723,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이제와서,영아수당 지급
724,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",숨졌으면 좋겠당,영아수당 지급
725,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",아 ㅅ ㅂ 돈좀 쓸데 있는데 써라,영아수당 지급
730,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",대통령은 이명박때부터 잘못뽑았다,영아수당 지급
735,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",ㅋㅋㅋ 왜 다 세금인데 이나라 이지경 만들어 놓고 아직도 국고털면 다 된다는 사고방식인가 지금 돈벌고 있는사람들 기만하는행위 그만하자 자영업자들 살리는 방안도 만들어주고,영아수당 지급
737,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이제사 꺼져라 그런다고 애나게냐 니정액 기증이나혀라 정자은행에 ㅋ,영아수당 지급
748,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",정신차려라    진짜사지다잘라버린다 쓸모없는새끼,영아수당 지급
751,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",손실보상 복지부 니들이 직접해라 지자체 공문 처보내지말고월 일을 끝으로 발생한 오류건 조치복지부 새기들이 장관닮아서 거짓말을 잘 하는구만ㅋㅋ조벌구네 조벌구ㅋㅋㅋ조장관님 시간되면 차세대 행복이음 게시판이나 좀 보세요ㅋㅋ,영아수당 지급
557,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",결국 시행한다는거네 ㅡㅡㅎ ㅏ우리나라 국고는 마르지 않는 샘인가보구나,영아수당 지급
536,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",똥남아년들 매매혼 우호죽순으로 늘어나겠네 다문화 아웃 튀기 잡종 아웃,영아수당 지급
1330,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",이제 늙은이로는 지지율이안되니 놀고먹는 댜 꼬들기는겨 에라이 니돈이가 번아,영아수당 지급
522,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",시 ㅂ ㅏㅏㅏ 진작주지ㅡㅡ,영아수당 지급
24,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",그래서 준다는거야 만다는거야 확마 열받게시리,영아수당 지급
62,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",당연히 소급  적용 해야죠,영아수당 지급
81,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",역대급 돌아이네,영아수당 지급
186,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",헛돈 쓰지말고 대학등록금이나 인하해라,영아수당 지급
220,1,0.0556,"사람, 일, 안, 누가, 주지, 부부, 세금, 원금, 짓, 도대체",허경영이 옳았네,영아수당 지급
