Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,reply,policy
1337,2,0.072,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",청년이 약자냐 젤 강자지,영아수당 지급
1166,2,0.0719,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",믿을 사람을 믿어야지,영아수당 지급
771,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",작년 조 예산 분의 해주세요 내가 저출산 기사마다 댓글 달고 있어요 작년 조인데 분으로 나눠주면 좋겠어요 아이 키우는 가정으로써 말씀드릴께요 지금 조 누가 먹고 있나요 그냥 주세요 효율 아니요 그냥 주세요 저소득 차등지급 아니요 많이 해봤잖아요 안되잖아요 그냥 주세요 그냥 주시라구요,영아수당 지급
1297,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",민주당이 할때는 포플리즘이 라고 개 난리들 치더니 지들은   제정여력도없고 부자감세로 세수도 줄어드는데 현긍성 복지만 늘려놓고 언플 하고 있네,영아수당 지급
682,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",아랫돌 빼서 윗돌 괴는 정책이 얼마나 갈수 있을까 노력하면 잘 살수 있고 집도 가질수 있는 실질적인 부동산 원상회복 대책을 세우고 쥐뿔도 없으면서 퍼주는 정책은 버려라 금방 곳간 거덜난다 부자도 한없이 뺏으면 가난해져서 더는 뺏을것도 없게된다,영아수당 지급
1026,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",뒷통수전문 윤석열 어린이집삭감 노인들일자리삭감  군인들빤스까지삭감 하지만  몇천억대들은 부자감세  자기들 용궁집짓는건 몇천억들어도   명신이 엉덩이가소듕해 변기천만원도 콜서민들만 더힘든나라 년전으로 대한민국은후퇴해,영아수당 지급
1048,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",아방궁 식기 가구 구입에 억이 들었자는데 금칠을 했는가 서민예산 삭감해서 두부부 호의호식하느라 국인들   겨울은 더 춥겠다 가스비전기세 인상인상인상 ,영아수당 지급
377,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",아이낳고 양육하는건 부모로써 당연한건데 돈을 자꾸 주면 어쩌노ㅜㅜ 부모 인성교육이나 심리프로그램을 해서 사건사고 없는게 나은듯,영아수당 지급
1571,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",대한민국이 참 돈 많네 차라리 세금이나 적게 걷지 나도모르는 세금을 이런데사용하는데 반대다 청년취업지원을 왜정부와지자체가하니 정부와 지자체는 청년일자리를 제공할 정책개발과 각기업에 청년고용촉진을 위한 인센티브를 제공해야지,영아수당 지급
91,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",무슨놈의 보수정권이 이렇게 돈을 뿌리냐,영아수당 지급
796,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",기업이전을 시켜서 집값을 잡아야한다물론 거점도시로 집중투자시켜서,영아수당 지급
1817,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",친인척 아기있는 집 찾아보고 싸바싸바 해서 이름올리면 따박따박 만원씩,영아수당 지급
920,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",저 애는 무슨 죄냐,영아수당 지급
1695,2,0.0713,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",기초수급자나 챙겨라 관종놀이 그만하고 세우나,영아수당 지급
1053,2,0.0707,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",찍들이 가족이 있어 미래가 있어 이런거 걱정하겠나 나라 망해도 좋은 일본 부역들인데,영아수당 지급
1299,2,0.0707,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",신체멀쩡하고 한창 활동하기좋은나인데 왜 청년들한테 줘야하는거지저러니 애들이 갈수록 일안하고 공짜돈만 노리지 대가 봉인가ㅡㅡ답답,영아수당 지급
188,2,0.0705,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",근본원인은 나몰라라하고 엉뚱한곳만 선심쓰는 척 하네,영아수당 지급
147,2,0.0704,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",효과도 미비하게 예산 나눠 쓰지 말고 몰빵해서 집중 지원해줘라 예를들면 아이 셋 낳으면 대학교까지 전액 수업료 면제 등 그 전에 집값부터 잡아야 사람들이 결혼생각이라도 좀 하겠네,영아수당 지급
1717,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",가족 없는 사람은 어쩌라고,영아수당 지급
2025,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",포퓰리즘 쏟아내는 국민의암당들,영아수당 지급
1542,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",코로나 년차 희생 당한 소상공인들은 빛네서 버티라고 하고 영업도 강제로 막은 피해 보상은 그것도 아니라도 망할 것들아 지역 화폐는 살려줘야 살지 망할 새끼들아,영아수당 지급
738,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",에휴 그저 한숨만,영아수당 지급
1480,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",구구절절오르신말씀입니다그런생각한사람자식먹여살리려고한것인가나이들어살기어려운노인들좀생각해라힘든세상어렵게살아오느라고뼈골이삭어서매일약타다먹고풍요로움이먼지모르고산다젊은이들이여앞날를내다보거라돈벌어노후생각하고건강하게살것을바래봄니다,영아수당 지급
1315,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",어렸을때 돈 몇푼준다고 그게 큰 도움이 되나 어차피 그 어린애들 다 부모밑에서 캥거루생활함 부모들한테 뜯어서 청년들 줘봐야 술이나 마시겠지,영아수당 지급
1189,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",문재앙 민주당이 세금을 다 긁어다 써서 글타 나라빚 조가 넘는다  빚만 늘었다,영아수당 지급
966,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",집에 퇴직하신 노부부만 있으면 자녀이름 올려두고 두당 받는 인간들 많다고 봄 취지는 좋으나 이거 악용하는 이들 때문에 세금 새어나가는 정책이라고 생각함,영아수당 지급
1176,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",삭감하지 않은 예산이 무엇일꼬,영아수당 지급
1067,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",내가미쳤지  애도안 낳아본사람을 뭘믿고,영아수당 지급
196,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",이런돈은 뭐라말자 본인들 못받는다고 하여간 심뽀들은 자라나는 애들을 위하는 일이다,영아수당 지급
1135,2,0.07,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",이찍의 결과니 받아들여야지,영아수당 지급
1525,2,0.0697,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",돈주면 튼튼해지냐 더 약골로 만드는것 부모집에 얹혀서 살고 나라에서 용돈주고  취직하고 싶겠냐 만드는 지름길,영아수당 지급
1090,2,0.0692,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",믿을것을 믿어야죠,영아수당 지급
1100,2,0.0692,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",윤도리가 뭘 알겠습니까 거니 줌마나 장모한테 얘기하면 그나마 듣는척은 해줄겁니다 다만 본인에게 도움되는게 아니기 때문에 쌩까겠죠 윤도리는 똥사는거 말고 다 조정 당하는 인형 입니다 그렇게 생각하면 그나마 열이 좀 덜 받을 겁니다,영아수당 지급
779,2,0.0687,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",그냥 애 낳으라고 하지를 마세요 저출산 저출산 뭐하러 말을 합니까 이미 여러정책을 시행하고 있다는데 그게 얼마나 잘 지켜지는지는 알고 계시는건지 보고서 만드신 분들 자화자찬하셨겠죠 그분들은 애가 없어서 그럴까요 아니면 돈이 많아서 국가에서 주는 보조금이 필요없는 분들이라 그러는걸까요 아니면 정말 난 육아휴직이 가능하니 사각지대가 아니라 생각해서 그러는걸까요 아니면 내가 애 키울 때는 돈 안줬는데 이제 태어나는 애들한테는 준다고 하니까 화가나서 저럴까요 진지하게 궁금하네 복지가지고 장난좀 그만해라 진짜,영아수당 지급
1071,2,0.0687,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",부모급여는 도데체 어디서 빼서 준다는건지진짜  선거이기려고 병사월급부모급여준다고 해놓고 여기저기 다 예산삭감이냐완전 사기다,영아수당 지급
1086,2,0.0687,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",번 뽑은 인간들아 안녕들하냐 ㅋㅋㅋㅋㅋ,영아수당 지급
864,2,0.0687,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",걍돈으로 땜질하는구나혈세로짱구좀잘돌려라ㅋㅋ,영아수당 지급
526,2,0.0687,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",뭘 주려거든 제대로 주시던가이도저도아니고 세까지는 주셔야지완전 생색내는 시누이같네,영아수당 지급
2020,2,0.0684,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",ㅎㅎ ㅎ 세금으로 이런젠장,영아수당 지급
1099,2,0.0675,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",저출산이 난리인데 제대로된 미래지향적 정책이 절실합니다인플레이션으로 신혼부부들 삶이 더 팍팍합니다즉 출산율 저하가 빠르다는거죠,영아수당 지급
291,2,0.0675,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",전국민 사용하던 지역화폐 예산도 폐기하면서 없던 부모수당 만들어 주는 돈은 세금아니고 내금이냐,영아수당 지급
1744,2,0.0663,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",ㅉㅉ 돈이 또 새는구나ㅋㅋㅋ부정수급 본다,영아수당 지급
1387,2,0.0654,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",애들 키우며 죽어라 대출갚으며 비싼물가에 겨우 먹고사는데 모을돈도없다  더빚안생기면 다행인거지  자식있는 기혼자들은   말라 죽으라는건지,영아수당 지급
1113,2,0.0654,"예산, 국가, 삭감, 대통령, 그, 줄, 곳, 정권, 미래, 위해",여기저기 죄다 선제타격하고 자빠졌네,영아수당 지급
